book_a;book_b;count
0811811409;0877017883;4
0553274503;0385492081;4
0670030643;0670031909;4
0670839531;0399501487;4
067101420X;0425183971;4
0140276904;0316666343;4
0060175966;0312195516;4
0380820854;0515121843;4
0380820854;051512219X;4
0380820854;0515128546;4
0380820854;0515128554;4
0380820854;0515131229;4
0440241162;0515128554;4
006019491X;0452282152;4
0684835959;0345378482;4
0451190491;0684853507;4
0345318854;0316666343;4
0743203631;0871136791;4
0451190491;0670839531;4
0684835959;0425154092;4
0671701231;0380718340;4
1880418568;0345313860;4
0451190491;0553271636;4
0142001430;0099771519;4
0380730847;0449219364;4
0684835959;0380718340;4
0385474016;0804111359;4
0684835959;0399143947;4
0380730847;0446606189;4
0446679364;0385336179;4
0743203631;0786885688;4
0142001430;0345438329;4
0440241162;051513628X;4
0345465083;0743237188;4
0670892963;0671001795;4
0316789089;0671003755;4
0345465083;0679751521;4
0553277472;034538475X;4
0804108749;0385335482;4
0887307876;0312195516;4
0440241162;0425191583;4
0425180638;0439139600;4
0345465083;1400031354;4
0515135739;0821769367;4
0425192733;0971880107;4
0375401598;0345409671;4
0425180638;0671011375;4
0425180638;0553582526;4
0425180638;0553581554;4
0743206061;0316666343;4
0670892963;0553289691;4
0425180638;055356451X;4
0385504470;0393319296;4
0671888587;0425142485;4
0375401598;0679441018;4
0743203631;0345445848;4
0385504470;0345313860;4
0380730847;055357230X;4
0671701231;0440200989;4
0525947299;0062502182;4
0425180964;0425109720;4
0374525641;0316666343;4
0684835983;0316666343;4
0441004520;034538475X;4
0743203631;0385720467;4
0446679364;0312195516;4
0385474016;1400031354;4
0671701231;0385335881;4
0671888587;0380710218;4
0525947299;0375412530;4
0425192733;0312195516;4
0446679364;0312291639;4
067102535X;0316666343;4
0684835959;0684810395;4
0684835959;0684810387;4
0451190491;0451169514;4
0380730847;0553271636;4
0804108749;0446672211;4
0887307876;0671003755;4
0142000663;0671021001;4
0440241162;0425183971;4
0440241162;0312966970;4
0553574639;0312980140;4
0553569031;0671888587;4
0553569031;0671867172;4
0553569031;0671867091;4
0553569031;0553582747;4
038082101X;0452282829;4
0553569031;055356451X;4
0452264464;0316284955;4
0142001821;0743237188;4
0345452550;0345452534;4
0345318854;0440180295;4
0142001821;0452282829;4
0399149848;0515102636;4
0385474016;0553279912;4
067091021X;0061009059;4
0671695169;0440207622;4
0671695169;0440176484;4
0345452569;0345413873;4
0142001821;0446675059;4
0441004520;0441009239;4
0441004520;0441010512;4
0671695126;0671729462;4
0399149848;0553802461;4
0671695126;067164257X;4
0393319296;0385722192;4
0393319296;0385504470;4
0515135739;0312966970;4
0446605484;0446604801;4
1400077826;0385484518;4
0425179885;0441002935;4
0060964049;0316666343;4
0375406530;006019491X;4
0671695126;0440176484;4
0345452534;0312265867;4
0345318854;0441790348;4
0452264464;0345339681;4
0375406530;0316666343;4
0375406530;0374199698;4
0448095017;055321313X;4
0553575384;0440414806;4
0446605484;0553280368;4
0609807900;0312195516;4
0399149848;067101420X;4
0553569031;042516098X;4
0684810395;0684835959;4
0553574639;0553572040;4
0345452534;0345452550;4
0375406182;0316666343;4
0553569031;0380718340;4
0804108749;0312966091;4
0142004278;0316666343;4
0684810387;0684835959;4
0345452534;0399147195;4
0684814994;0515136379;4
0451151259;0345444884;4
0670892963;0802130208;4
0393319296;0877017883;4
0525947299;1400034779;4
0345465083;0446675059;4
0515135739;051513287X;4
1931561648;0316666343;4
0670892963;0679746048;4
0142001805;0312195516;4
0142001805;0375700757;4
0684814994;1551665301;4
0142001821;0312195516;4
0345465083;0316666343;4
0684814994;067164257X;4
0345465083;0061009059;4
0684814994;0553294903;4
067091021X;0060987103;4
0671695169;067164257X;4
0684814994;0842329242;4
0375401601;0679454470;4
0743206061;0743454529;4
0684814994;0743237188;4
038082101X;0316601950;4
0609807900;0385335881;4
0609807900;0385335482;4
0140254544;1558746226;4
0670865796;0440225701;4
0395083567;0671001795;4
0670865796;0452282829;4
0553572040;0553574639;4
0060977337;0316096199;4
0688177859;0312195516;4
0684853515;0316666343;4
006019491X;0316666343;4
0380818973;0385335830;4
0373218486;0399149392;4
0451169514;0441172717;4
0451169514;0441003257;4
0670865796;0316601950;4
0670865796;0316666343;4
0684853515;0440498058;4
0380753006;0515128554;4
006098824X;0971880107;4
0684853515;0399133143;4
0141301155;0440940001;4
0553573136;0316666343;4
0374100128;0060930535;4
0399147195;0060391626;4
0671708635;0553250426;4
1400031362;0060930535;4
0060988649;0312195516;4
1400031362;0060934417;4
0394800168;0877017883;4
0399147195;0345452534;4
0060988649;0312305060;4
0671024248;0060987529;4
0671708635;0446672211;4
0684853507;0451190556;4
0395083567;0312976275;4
0380818973;0446672211;4
0395083567;0312966091;4
0374100128;0446672211;4
0688177859;0375406530;4
0451188454;0786881852;4
1400031362;0060175966;4
0894803204;0786862564;4
0684853515;0451190521;4
0373243286;0515114693;4
0894808249;0312195516;4
044661193X;0671001795;4
0380817691;0553279912;4
0894808249;0312980140;4
0553572202;0345313860;4
0670851086;0743237188;4
0671729462;0671695126;4
0553572202;0345413881;4
0380817691;0449003787;4
0380817691;0449221512;4
0141301155;0316666343;4
0373218966;0373218486;4
0373218966;0373218400;4
0451188454;055357230X;4
0441003745;0515133876;4
0894803204;0842329218;4
0515118656;0312195516;4
0671025333;0515136379;4
0373484895;0515128554;4
0373484895;0515128546;4
0671024248;0385511612;4
0373484895;0515132020;4
0451169514;0451190521;4
0451169514;0451190491;4
0373484895;051513287X;4
0452281784;0385335881;4
0451169514;0451167538;4
0446677450;0316096199;4
1878424114;0842329242;4
0380752859;0345338588;4
0140254544;0312265867;4
0553571885;0515132020;4
0553571885;0515131229;4
0140254544;0312195516;4
0374199698;0385474016;4
1878424319;0385484518;4
0740704818;0446672211;4
0451169514;0312195516;4
0553571885;0553579606;4
0140254544;0316666343;4
0440241413;0385336179;4
0553571885;0553292722;4
0385503954;1573229571;4
0804108749;0671001795;4
0743203631;0142001430;4
0743203631;0312291639;4
0670892963;0385335482;4
0743203631;0316781142;4
0374199698;0767900383;4
0517580497;0609610597;4
0451167538;0451169530;4
0451167538;0451169514;4
140003180X;0060934417;4
0671024108;0842329218;4
140003180X;0060987529;4
0671701231;0671867091;4
0374199698;0553277472;4
0374199698;0375406530;4
0670892963;0061009059;4
0670892963;0060976845;4
044661193X;0312966091;4
0671708635;0380730138;4
0380818973;0688177751;4
044661193X;0312282990;4
006019491X;0375406530;4
0553573136;1558744150;4
0894803204;0385492081;4
0316789089;1400031354;4
0671868691;0671001132;4
0684853507;0451190548;4
0684853507;0451190521;4
0446677450;0316666343;4
0684853507;0451190491;4
0140254544;0446675059;4
0688177859;0452282829;4
0140254544;0345445848;4
0671708635;0060976845;4
0440241413;0439139600;4
0316789089;0871136791;4
0740704818;0312966970;4
0140254544;0345438329;4
0553572040;0061009059;4
0451169514;0345353145;4
0380752859;0812513738;4
0671708635;0316601950;4
0451169514;0345339738;4
0671708635;0312195516;4
0064471047;0877017883;4
0385721420;0804111359;4
0312986343;0060934417;4
055321313X;0439139600;4
155874424X;0345435168;4
0385512104;0375412824;4
0446363251;0312305060;4
1558745718;067100042X;4
0786890436;0399133143;4
0440219078;1592400876;4
0316781142;0312305060;4
0553583441;0515126772;4
0316781142;0316780812;4
0451205421;0345413903;4
0767905938;0316666343;4
0836218620;0836218051;4
0679735771;0786890436;4
0440940001;0811801802;4
1558745718;0553213148;4
0062502182;0385484518;4
0425142485;0380717018;4
0312955006;0671867091;4
0316781142;0066214122;4
034538430X;0425132951;4
1573229571;0060987103;4
0345413873;0380817691;4
0553583441;042518630X;4
0786890436;0380813815;4
0553583441;0425183971;4
0316781142;0061009059;4
0345413873;0440225701;4
0553293354;0345313860;4
055321313X;0440219078;4
0060391626;0553284789;4
034538430X;0345353145;4
034538430X;0345386108;4
0425142485;0380710218;4
034538430X;034539657X;4
0786881852;0679734775;4
0553583441;0515136530;4
1558745718;155874262X;4
0786881852;0671693816;4
0679457526;0312966970;4
0345380371;0446603589;4
0345380371;0449219364;4
0441790348;0553293354;4
0441790348;0553250426;4
0767905385;0743237188;4
0060920084;0312291639;4
0821769367;0515135739;4
0345339738;0553250426;4
0553292722;0553571885;4
1558745718;1558746226;4
0345380371;0440225701;4
0062502182;0446672211;4
0060920084;0060987529;4
0385512104;0345444884;4
038542017X;0060987103;4
0440940001;0877017883;4
0060920084;0060938455;4
0060920084;0060934417;4
0345413873;0553289411;4
0679457526;0312199430;4
0385512104;0345435168;4
0385337116;0316666343;4
0375758992;0767905385;4
0679723161;0684801523;4
0679457526;0312282990;4
0553583441;067101420X;4
034538430X;0440225701;4
155874424X;0451190556;4
0060391626;0312272057;4
0553289411;034538475X;4
0553289411;0345413873;4
0425142485;0671888587;4
0679731725;0060392452;4
0553583441;0061009059;4
0449907481;0312195516;4
0062502182;0345438329;4
0553802496;0066214122;4
0805059555;0449219461;4
0060391626;0312195516;4
0345413865;0446672211;4
0375727132;0446675059;4
0345409671;0375401598;4
0786885688;1400031346;4
0385336810;0385335482;4
0345409671;0345397819;4
0441172717;0345353145;4
0060391626;0316601950;4
084232920X;0842332278;4
0062502182;0316168688;4
055321313X;0553279912;4
0836218787;0836218221;4
0452282195;0452282829;4
0767913000;0060976845;4
0836218787;0836218051;4
0385497466;0316666343;4
0449907481;0142000205;4
1573225126;0446672211;4
0786881852;1558744150;4
0671002481;0316666343;4
0452282195;0446672211;4
0515127396;0515134384;4
0786881852;0684867621;4
0679457526;0060987103;4
0440940001;0375706771;4
0062502182;0375727132;4
0425142485;0425136981;4
0425142485;0425158594;4
0446363251;0060930535;4
0345413873;0345413881;4
0060008032;0061009059;4
0061097861;0380813815;4
0345413873;0345452569;4
0449907481;0375700757;4
0553289411;0316666343;4
0553293354;0441790348;4
0375758992;0375702709;4
0786866020;0316666343;4
0060391626;0142000205;4
0060391626;0553279556;4
0671038443;0345413903;4
0553583441;0316666343;4
0679457526;0060502258;4
0451205421;0553582747;4
0385512104;0316780375;4
044048474X;0440225701;4
0452282195;0375705856;4
1563890119;0345313860;4
0515087122;0449219461;4
0385511612;0380710218;4
0553582526;0515128554;4
0441790348;038549081X;4
0375706410;0679457526;4
0345339738;034538475X;4
0385722192;0312291639;4
0786866586;0312195516;4
0440940001;034541389X;4
0345413881;0446606189;4
0316779237;0679742298;4
0316734837;0316601950;4
1558746226;0140254544;4
0312421273;0312282990;4
0375706410;0804111359;4
0446363251;0451523377;4
0316780375;0671001795;4
0553582526;0553289411;4
0375706410;0871136791;4
0316779237;1400031354;4
0767905385;0385335881;4
1573229571;0385503954;4
0316734837;0312986343;4
0385337639;0060987103;4
0385512104;0060987103;4
0316781142;0515136530;4
0553277472;0684801523;4
1558746226;0316666343;4
0446363251;0553296981;4
0553289691;0670892963;4
0441790348;0345444884;4
0836218515;0553280368;4
0786867647;0061009059;4
0064400042;0312966091;4
0345378482;0345339681;4
0553582526;042516098X;4
0064400042;0312195516;4
0451203895;0316601950;4
0553582526;0425180638;4
0375706410;0446672211;4
0061092177;0061057649;4
0451203895;0375706771;4
0446363251;0553250426;4
0515087122;0515095826;4
0316780375;0452282829;4
0515087122;0515090506;4
0553285920;0553572202;4
0805036504;0385484518;4
0553801430;0446672211;4
0385337639;0312195516;4
0060920084;0449223604;4
1573229571;0385335881;4
0836218515;0894808249;4
0446363251;0399501487;4
0345380371;0316601950;4
0679723161;0345313860;4
0345380371;034538475X;4
0441790348;0451523377;4
0345339738;0451169514;4
0811801802;0312195516;4
0312986343;0316734837;4
0553277472;0802130208;4
0312986343;0316096199;4
0345380371;0312980140;4
0312986343;0312990456;4
0060008032;0316096199;4
0312955006;0380718340;4
0679723161;0399501487;4
0316781142;0380730138;4
0060008032;0312983271;4
0805059555;0399147195;4
0811801802;0062502182;4
080411868X;0449221512;4
0451203895;0671003755;4
0380005239;0316666343;4
0345378482;0684835959;4
0316780375;0671003755;4
0446363251;0446672211;4
0312421273;0452282152;4
0811801802;0316666343;4
1573229571;0385335482;4
0786866845;0312195516;4
080411868X;0440498058;4
0425136981;0671867172;4
0060920084;0380813815;4
0441172717;0451169514;4
0425147584;0425133540;4
0061057649;0061092177;4
0425136981;0842329218;4
0425147584;0425154092;4
1558746161;1558743316;4
0441790348;0446363251;4
0679735909;0312195516;4
0786885688;0871136791;4
0449907481;0060987529;4
0380717018;0553284789;4
0380717018;0553279556;4
0452266564;0373218397;4
0425128164;0425158594;4
1558744606;155874262X;4
0679454470;0553572202;4
0553582747;0312195516;4
0553582747;0440226104;4
0553802461;0399149848;4
0345386108;0425158594;4
0553296981;0345313860;4
0767915054;1558744150;4
0316780812;0316781142;4
1565122968;0312195516;4
0679454470;0679405283;4
0553296981;0312305060;4
0385511612;0312305060;4
0553296981;0312291639;4
0805063889;0060392452;4
0786862564;0312305060;4
0553802461;067101420X;4
0316735027;0316666343;4
0553296981;0316096199;4
0805059555;0805019375;4
0316780812;0312305060;4
0385420161;0553296981;4
0679734775;0767900383;4
0441010512;0380813815;4
0345404475;0441569595;4
0836221362;0836218051;4
0345348036;1400034779;4
0836221362;0920668372;4
0385336179;0440241413;4
0441010512;0380728133;4
0345348036;1400031354;4
0312983298;0671001795;4
0805019375;0805059555;4
0679734775;0380813815;4
0345386108;0425132951;4
0679734775;0786881852;4
0385512104;0743237188;4
0425121259;0553580191;4
0316735027;0060987103;4
0786862564;0375706771;4
0345386108;0380710218;4
0553250531;0064400557;4
0553213148;0439139600;4
0380717018;0425142485;4
0345348036;0316666343;4
0385720467;0743203631;4
0345392825;0316666343;4
0385720467;0743237188;4
034539657X;034538430X;4
0805036377;0449219461;4
0553289411;0553582526;4
0385720467;0316666343;4
0553582747;0380718340;4
0440940001;0449219364;4
0440224594;0671021001;4
0553802461;0515136530;4
1565122968;0385484518;4
038533656X;0312195516;4
1565122968;0385265700;4
0425121259;0971880107;4
0553213148;0671001795;4
0316780812;0385492081;4
0671038443;0743437802;4
0671038443;0671024094;4
0385420161;0440498058;4
0440224594;0446672211;4
0441010512;0441002935;4
0385511612;0312265867;4
0061031550;0446675059;4
0451206525;1400034779;4
0805036377;0553280368;4
0345397819;0345409671;4
0451206525;1400031354;4
0385720920;034541389X;4
0805063889;0060938455;4
0425121259;0671867172;4
0452266564;0373483503;4
0553213148;0440219078;4
0345397819;0345339703;4
0385720467;0142000205;4
038533656X;0385265700;4
0061099325;0061097853;4
0061099325;0061000043;4
0425128164;0345353145;4
0671527215;0385492081;4
0805063889;0316666343;4
0440224594;0061097101;4
0312966806;0312971125;4
0805036377;0312966970;4
0440224705;0553284789;4
0312966806;0060976845;4
0441010512;0441004520;4
0836220889;0385484518;4
0553213164;0060930535;4
0553213164;0064400557;4
034540761X;0316666343;4
0553802461;0312265867;4
0440224780;0440225701;4
0807083054;0316601950;4
0316780812;0743237188;4
0440224780;0440176484;4
0553278592;0515136530;4
0679735771;0380813815;4
155874424X;1558744150;4
0679454470;0375401601;4
0441010512;0312195516;4
0553582747;0553580191;4
1558745017;155874262X;4
0385494246;0312195516;4
0425132951;0425136981;4
0441010512;0060987529;4
0553582747;0671888587;4
0375727132;0062502182;4
0312971125;0312966806;4
0553582526;0842329242;4
0316780812;0743454529;4
0425121259;0425158594;4
0385494246;0316096199;4
0451403703;0066214122;4
0805059555;0553279912;4
0553213164;0439139600;4
0786862564;0894803204;4
0452266564;0425189031;4
0553299506;0553572326;4
0553582747;0971880107;4
1573225126;0316666343;4
0449907481;0060934417;4
0452266564;042518630X;4
034540761X;0425180638;4
0375727132;0385335881;4
0440221099;0316666343;4
0553582747;0842329218;4
0446322180;0312195516;4
0060916508;0060987529;4
0425132951;0345386108;4
0786862564;0446672211;4
0671038443;0446605484;4
0425128164;0671867172;4
0452266564;034538475X;4
0385420161;0671021001;4
0345386108;0316666343;4
0345386108;034538430X;4
0553582747;0451205421;4
1558745017;0385484518;4
1558744592;1558747109;4
0553278592;0515126772;4
0385511612;0345313860;4
0767915054;0312195516;4
0425132951;034538430X;4
0767915054;0142000205;4
0805019375;0449219461;4
0440224780;0385484518;4
0767915054;0316096199;4
0385420161;0679746048;4
0767915054;0375706771;4
0385420161;0312195516;4
0441172717;0316666343;4
0767915054;0385492081;4
0452266564;0345313860;4
0345378482;0316666343;4
038533656X;0316666343;4
0449911004;0312966091;4
0671568175;0446604801;4
0553268449;0060392452;4
0061097101;080411868X;4
1558747109;1558744150;4
0440217520;0449219364;4
0345353145;0553579606;4
0425136981;0380717018;4
034541389X;0380718340;4
1558747109;1558744592;4
0836218051;0836218787;4
0441569595;0684801523;4
0375705198;0446672211;4
0061097101;0449149676;4
0316782505;0385335482;4
0553289691;0385484518;4
0836218051;0836221362;4
0440217520;0449221482;4
0671042572;0316666343;4
0836218515;0060938455;4
1558747109;055321313X;4
0440225817;0316666343;4
0553289691;0375706771;4
0805036504;0449219461;4
0425150143;0425151875;4
0064400042;0671534718;4
0553234811;0553250426;4
0380702843;055321313X;4
0020199600;0316666343;4
